Make,Model,Vehicle Class,Engine Size(L),Cylinders,Transmission,Fuel Type,Fuel Consumption City (L/100 km),Fuel Consumption Hwy (L/100 km),Fuel Consumption Comb (L/100 km),Fuel Consumption Comb (mpg),CO2 Emissions(g/km),Fuel_Type_Decoded,Vehicle_Category,Engine_Cat,Efficiency_Score,CO2_per_Liter,Powertrain,Emission_Class
BMW,X6 xDRIVE35i,SUV - STANDARD,3.0,6,A8,Z,13.6,9.8,11.9,24,274,Premium Gasoline,SUV,Medium 2.0-3.5L,8.403361344537815,2302.5210084033615,6-cyl,Very High >250
BMW,X6 xDRIVE50i,SUV - STANDARD,4.4,8,A8,Z,16.4,11.3,14.1,20,324,Premium Gasoline,SUV,Large >3.5L,7.092198581560284,2297.872340425532,8-cyl,Very High >250
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,A8,Z,10.8,7.1,9.1,31,209,Premium Gasoline,Other,Small <2.0L,10.989010989010989,2296.703296703297,4-cyl or less,High 200-250
BMW,Z4 sDRIVE28i,TWO-SEATER,2.0,4,M6,Z,10.4,6.7,8.7,32,200,Premium Gasoline,Other,Small <2.0L,11.49425287356322,2298.8505747126437,4-cyl or less,Medium 150-200
BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,AM7,Z,13.7,10.1,12.1,23,278,Premium Gasoline,Other,Medium 2.0-3.5L,8.264462809917356,2297.5206611570247,6-cyl,Very High >250
BMW,Z4 sDRIVE35i,TWO-SEATER,3.0,6,M6,Z,12.7,9.0,11.0,26,253,Premium Gasoline,Other,Medium 2.0-3.5L,9.090909090909092,2300.0,6-cyl,Very High >250
BMW,Z4 sDRIVE35is,TWO-SEATER,3.0,6,AM7,Z,13.7,10.1,12.1,23,278,Premium Gasoline,Other,Medium 2.0-3.5L,8.264462809917356,2297.5206611570247,6-cyl,Very High >250
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A6,X,14.3,9.9,12.3,23,283,Regular Gasoline,SUV,Large >3.5L,8.130081300813007,2300.8130081300815,6-cyl,Very High >250
BUICK,ENCLAVE AWD,SUV - STANDARD,3.6,6,A6,X,14.6,10.2,12.6,22,290,Regular Gasoline,SUV,Large >3.5L,7.936507936507937,2301.5873015873017,6-cyl,Very High >250
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,9.5,7.2,8.5,33,196,Regular Gasoline,SUV,Small <2.0L,11.764705882352942,2305.8823529411766,4-cyl or less,Medium 150-200
BUICK,ENCORE AWD,SUV - SMALL,1.4,4,AS6,X,10.2,8.0,9.2,31,212,Regular Gasoline,SUV,Small <2.0L,10.869565217391305,2304.3478260869565,4-cyl or less,High 200-250
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,X,13.7,8.7,11.5,25,264,Regular Gasoline,Sedan,Large >3.5L,8.695652173913043,2295.6521739130435,6-cyl,Very High >250
BUICK,LACROSSE,MID-SIZE,3.6,6,AS6,E,18.4,12.2,15.6,18,250,Ethanol (E85),Sedan,Large >3.5L,6.410256410256411,1602.5641025641025,6-cyl,High 200-250
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,X,13.7,8.9,11.5,25,264,Regular Gasoline,Sedan,Large >3.5L,8.695652173913043,2295.6521739130435,6-cyl,Very High >250
BUICK,LACROSSE AWD,MID-SIZE,3.6,6,AS6,E,19.4,13.0,16.5,17,264,Ethanol (E85),Sedan,Large >3.5L,6.0606060606060606,1600.0,6-cyl,Very High >250
BUICK,LACROSSE eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,189,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.195121951219512,2304.878048780488,4-cyl or less,Medium 150-200
BUICK,REGAL,MID-SIZE,2.0,4,AS6,Z,11.5,7.9,9.9,29,228,Premium Gasoline,Sedan,Small <2.0L,10.1010101010101,2303.030303030303,4-cyl or less,High 200-250
BUICK,REGAL,MID-SIZE,2.0,4,M6,Z,11.6,7.5,9.8,29,225,Premium Gasoline,Sedan,Small <2.0L,10.204081632653061,2295.918367346939,4-cyl or less,High 200-250
BUICK,REGAL AWD,MID-SIZE,2.0,4,AS6,Z,12.3,8.7,10.7,26,246,Premium Gasoline,Sedan,Small <2.0L,9.345794392523365,2299.0654205607475,4-cyl or less,High 200-250
BUICK,REGAL eASSIST,MID-SIZE,2.4,4,AS6,X,9.6,6.5,8.2,34,189,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.195121951219512,2304.878048780488,4-cyl or less,Medium 150-200
BUICK,VERANO,COMPACT,2.0,4,AS6,Z,11.5,7.9,9.9,29,228,Premium Gasoline,Compact,Small <2.0L,10.1010101010101,2303.030303030303,4-cyl or less,High 200-250
BUICK,VERANO,COMPACT,2.0,4,M6,Z,11.6,7.5,9.8,29,225,Premium Gasoline,Compact,Small <2.0L,10.204081632653061,2295.918367346939,4-cyl or less,High 200-250
BUICK,VERANO,COMPACT,2.4,4,AS6,X,11.3,7.4,9.5,30,218,Regular Gasoline,Compact,Medium 2.0-3.5L,10.526315789473685,2294.736842105263,4-cyl or less,High 200-250
CADILLAC,ATS,COMPACT,2.0,4,AS6,Z,11.3,7.5,9.6,29,221,Premium Gasoline,Compact,Small <2.0L,10.416666666666668,2302.0833333333335,4-cyl or less,High 200-250
CADILLAC,ATS,COMPACT,2.0,4,M6,Z,12.1,7.9,10.2,28,235,Premium Gasoline,Compact,Small <2.0L,9.803921568627452,2303.921568627451,4-cyl or less,High 200-250
CADILLAC,ATS,COMPACT,2.5,4,AS6,X,10.5,7.2,9.0,31,207,Regular Gasoline,Compact,Medium 2.0-3.5L,11.11111111111111,2300.0,4-cyl or less,High 200-250
CADILLAC,ATS,COMPACT,3.6,6,AS6,X,12.8,8.5,10.9,26,251,Regular Gasoline,Compact,Large >3.5L,9.174311926605505,2302.7522935779816,6-cyl,Very High >250
CADILLAC,ATS AWD,COMPACT,2.0,4,AS6,Z,11.8,8.1,10.1,28,232,Premium Gasoline,Compact,Small <2.0L,9.900990099009901,2297.029702970297,4-cyl or less,High 200-250
CADILLAC,ATS AWD,COMPACT,3.6,6,AS6,X,13.1,9.0,11.3,25,260,Regular Gasoline,Compact,Large >3.5L,8.849557522123893,2300.884955752212,6-cyl,Very High >250
CADILLAC,CTS COUPE,MID-SIZE,3.6,6,AS6,X,13.2,8.7,11.2,25,258,Regular Gasoline,Sedan,Large >3.5L,8.928571428571429,2303.571428571429,6-cyl,Very High >250
CADILLAC,CTS COUPE AWD,MID-SIZE,3.6,6,AS6,X,13.3,9.0,11.4,25,262,Regular Gasoline,Sedan,Large >3.5L,8.771929824561402,2298.245614035088,6-cyl,Very High >250
CADILLAC,CTS SEDAN,MID-SIZE,2.0,4,AS6,Z,11.9,7.9,10.1,28,232,Premium Gasoline,Sedan,Small <2.0L,9.900990099009901,2297.029702970297,4-cyl or less,High 200-250
CADILLAC,CTS SEDAN,MID-SIZE,3.6,6,AS8,X,12.9,8.2,10.8,26,248,Regular Gasoline,Sedan,Large >3.5L,9.25925925925926,2296.296296296296,6-cyl,High 200-250
CADILLAC,CTS SEDAN AWD,MID-SIZE,2.0,4,AS6,Z,12.6,8.5,10.8,26,248,Premium Gasoline,Sedan,Small <2.0L,9.25925925925926,2296.296296296296,4-cyl or less,High 200-250
CADILLAC,CTS SEDAN AWD,MID-SIZE,3.6,6,AS6,X,13.1,9.0,11.3,25,260,Regular Gasoline,Sedan,Large >3.5L,8.849557522123893,2300.884955752212,6-cyl,Very High >250
CADILLAC,CTS SEDAN Vsport,MID-SIZE,3.6,6,AS8,Z,15.1,9.9,12.8,22,294,Premium Gasoline,Sedan,Large >3.5L,7.8125,2296.875,6-cyl,Very High >250
CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.0,6,AS6,X,12.7,8.9,11.0,26,253,Regular Gasoline,Wagon,Medium 2.0-3.5L,9.090909090909092,2300.0,6-cyl,Very High >250
CADILLAC,CTS SPORT WAGON,STATION WAGON - SMALL,3.6,6,AS6,X,13.3,8.9,11.3,25,260,Regular Gasoline,Wagon,Large >3.5L,8.849557522123893,2300.884955752212,6-cyl,Very High >250
CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.0,6,AS6,X,12.8,9.1,11.1,25,255,Regular Gasoline,Wagon,Medium 2.0-3.5L,9.00900900900901,2297.2972972972975,6-cyl,Very High >250
CADILLAC,CTS SPORT WAGON AWD,STATION WAGON - SMALL,3.6,6,AS6,X,13.3,9.0,11.4,25,262,Regular Gasoline,Wagon,Large >3.5L,8.771929824561402,2298.245614035088,6-cyl,Very High >250
CADILLAC,CTS-V COUPE,MID-SIZE,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,Premium Gasoline,Sedan,Large >3.5L,6.024096385542168,2301.204819277108,8-cyl,Very High >250
CADILLAC,CTS-V COUPE,MID-SIZE,6.2,8,M6,Z,16.7,12.5,14.8,19,340,Premium Gasoline,Sedan,Large >3.5L,6.756756756756756,2297.297297297297,8-cyl,Very High >250
CADILLAC,CTS-V SEDAN,MID-SIZE,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,Premium Gasoline,Sedan,Large >3.5L,6.024096385542168,2301.204819277108,8-cyl,Very High >250
CADILLAC,CTS-V SEDAN,MID-SIZE,6.2,8,M6,Z,16.7,12.5,14.8,19,340,Premium Gasoline,Sedan,Large >3.5L,6.756756756756756,2297.297297297297,8-cyl,Very High >250
CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,Premium Gasoline,Wagon,Large >3.5L,6.024096385542168,2301.204819277108,8-cyl,Very High >250
CADILLAC,CTS-V SPORT WAGON,STATION WAGON - SMALL,6.2,8,M6,Z,16.7,12.5,14.8,19,340,Premium Gasoline,Wagon,Large >3.5L,6.756756756756756,2297.297297297297,8-cyl,Very High >250
CADILLAC,ESCALADE AWD,SUV - STANDARD,6.2,8,A6,Z,17.0,11.8,14.7,19,338,Premium Gasoline,SUV,Large >3.5L,6.802721088435375,2299.3197278911566,8-cyl,Very High >250
CADILLAC,ESCALADE AWD,SUV - STANDARD,6.2,8,A6,E,23.3,16.1,20.1,14,322,Ethanol (E85),SUV,Large >3.5L,4.975124378109452,1601.9900497512438,8-cyl,Very High >250
CADILLAC,ESCALADE ESV AWD,SUV - STANDARD,6.2,8,A6,Z,18.8,13.4,16.4,17,377,Premium Gasoline,SUV,Large >3.5L,6.097560975609756,2298.7804878048782,8-cyl,Very High >250
CADILLAC,ESCALADE ESV AWD,SUV - STANDARD,6.2,8,A6,E,25.7,17.8,22.1,13,354,Ethanol (E85),SUV,Large >3.5L,4.524886877828054,1601.8099547511313,8-cyl,Very High >250
CADILLAC,SRX,SUV - STANDARD,3.6,6,AS6,X,14.3,9.8,12.3,23,283,Regular Gasoline,SUV,Large >3.5L,8.130081300813007,2300.8130081300815,6-cyl,Very High >250
CADILLAC,SRX AWD,SUV - STANDARD,3.6,6,AS6,X,14.8,10.4,12.8,22,294,Regular Gasoline,SUV,Large >3.5L,7.8125,2296.875,6-cyl,Very High >250
CADILLAC,XTS,FULL-SIZE,3.6,6,AS6,X,13.6,8.6,11.4,25,262,Regular Gasoline,Sedan,Large >3.5L,8.771929824561402,2298.245614035088,6-cyl,Very High >250
CADILLAC,XTS AWD,FULL-SIZE,3.6,6,AS6,X,14.0,9.1,11.8,24,271,Regular Gasoline,Sedan,Large >3.5L,8.47457627118644,2296.610169491525,6-cyl,Very High >250
CADILLAC,XTS Vsport AWD,FULL-SIZE,3.6,6,AS6,Z,14.8,9.8,12.6,22,290,Premium Gasoline,Sedan,Large >3.5L,7.936507936507937,2301.5873015873017,6-cyl,Very High >250
CHEVROLET,CAMARO,COMPACT,3.6,6,AS6,X,13.2,8.7,11.2,25,258,Regular Gasoline,Compact,Large >3.5L,8.928571428571429,2303.571428571429,6-cyl,Very High >250
CHEVROLET,CAMARO,COMPACT,3.6,6,M6,X,14.2,8.6,11.7,24,269,Regular Gasoline,Compact,Large >3.5L,8.547008547008547,2299.1452991452993,6-cyl,Very High >250
CHEVROLET,CAMARO 2LS,COMPACT,3.6,6,AS6,X,12.7,7.9,10.5,27,242,Regular Gasoline,Compact,Large >3.5L,9.523809523809524,2304.7619047619046,6-cyl,High 200-250
CHEVROLET,CAMARO SS,COMPACT,6.2,8,AS6,Z,15.3,9.8,12.8,22,294,Premium Gasoline,Compact,Large >3.5L,7.8125,2296.875,8-cyl,Very High >250
CHEVROLET,CAMARO SS,COMPACT,6.2,8,M6,Z,15.0,9.9,12.7,22,292,Premium Gasoline,Compact,Large >3.5L,7.874015748031496,2299.212598425197,8-cyl,Very High >250
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,AS6,Z,19.7,12.9,16.6,17,382,Premium Gasoline,Compact,Large >3.5L,6.024096385542168,2301.204819277108,8-cyl,Very High >250
CHEVROLET,CAMARO ZL1,COMPACT,6.2,8,M6,Z,16.7,12.5,14.8,19,340,Premium Gasoline,Compact,Large >3.5L,6.756756756756756,2297.297297297297,8-cyl,Very High >250
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS6,Z,14.9,8.5,12.0,24,276,Premium Gasoline,Other,Large >3.5L,8.333333333333334,2300.0,8-cyl,Very High >250
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,M7,Z,13.7,8.2,11.2,25,258,Premium Gasoline,Other,Large >3.5L,8.928571428571429,2303.571428571429,8-cyl,Very High >250
CHEVROLET,CRUZE,MID-SIZE,1.4,4,AS6,X,9.1,6.3,7.8,36,179,Regular Gasoline,Sedan,Small <2.0L,12.820512820512821,2294.871794871795,4-cyl or less,Medium 150-200
CHEVROLET,CRUZE,MID-SIZE,1.4,4,M6,X,9.1,6.3,7.8,36,179,Regular Gasoline,Sedan,Small <2.0L,12.820512820512821,2294.871794871795,4-cyl or less,Medium 150-200
CHEVROLET,CRUZE,MID-SIZE,1.8,4,AS6,X,10.5,6.7,8.8,32,202,Regular Gasoline,Sedan,Small <2.0L,11.363636363636363,2295.4545454545455,4-cyl or less,High 200-250
CHEVROLET,CRUZE,MID-SIZE,1.8,4,M6,X,9.5,6.5,8.2,34,189,Regular Gasoline,Sedan,Small <2.0L,12.195121951219512,2304.878048780488,4-cyl or less,Medium 150-200
CHEVROLET,CRUZE DIESEL,MID-SIZE,2.0,4,AS6,D,8.7,5.1,7.1,40,192,Diesel,Sedan,Small <2.0L,14.084507042253522,2704.2253521126763,4-cyl or less,Medium 150-200
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,A6,X,9.1,6.0,7.7,37,177,Regular Gasoline,Sedan,Small <2.0L,12.987012987012987,2298.7012987012986,4-cyl or less,Medium 150-200
CHEVROLET,CRUZE ECO,MID-SIZE,1.4,4,M6,X,8.4,5.6,7.1,40,163,Regular Gasoline,Sedan,Small <2.0L,14.084507042253522,2295.774647887324,4-cyl or less,Medium 150-200
CHEVROLET,EQUINOX,SUV - SMALL,2.4,4,A6,X,10.5,7.3,9.1,31,209,Regular Gasoline,SUV,Medium 2.0-3.5L,10.989010989010989,2296.703296703297,4-cyl or less,High 200-250
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,X,13.9,9.6,12.0,24,276,Regular Gasoline,SUV,Large >3.5L,8.333333333333334,2300.0,6-cyl,Very High >250
CHEVROLET,EQUINOX,SUV - SMALL,3.6,6,A6,E,18.8,13.1,16.2,17,259,Ethanol (E85),SUV,Large >3.5L,6.172839506172839,1598.7654320987656,6-cyl,Very High >250
CHEVROLET,EQUINOX AWD,SUV - SMALL,2.4,4,A6,X,11.5,8.2,10.0,28,230,Regular Gasoline,SUV,Medium 2.0-3.5L,10.0,2300.0,4-cyl or less,High 200-250
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,A6,X,14.8,9.9,12.6,22,290,Regular Gasoline,SUV,Large >3.5L,7.936507936507937,2301.5873015873017,6-cyl,Very High >250
CHEVROLET,EQUINOX AWD,SUV - SMALL,3.6,6,A6,E,19.8,13.6,17.0,17,272,Ethanol (E85),SUV,Large >3.5L,5.882352941176471,1600.0,6-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,4.3,6,A4,X,17.1,12.7,15.1,19,347,Regular Gasoline,Van,Large >3.5L,6.622516556291391,2298.0132450331125,6-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,5.3,8,A4,X,18.0,13.4,15.9,18,366,Regular Gasoline,Van,Large >3.5L,6.289308176100628,2301.88679245283,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO,VAN - CARGO,5.3,8,A4,E,23.5,17.7,20.9,14,334,Ethanol (E85),Van,Large >3.5L,4.784688995215311,1598.086124401914,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.5,17,380,Regular Gasoline,Van,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO AWD,VAN - CARGO,5.3,8,A4,E,23.7,18.8,21.5,13,344,Ethanol (E85),Van,Large >3.5L,4.651162790697675,1600.0,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN - CARGO,5.3,8,A4,X,18.6,13.9,16.5,17,380,Regular Gasoline,Van,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO CONV,VAN - CARGO,5.3,8,A4,E,23.9,18.5,21.5,13,344,Ethanol (E85),Van,Large >3.5L,4.651162790697675,1600.0,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A4,X,18.3,14.2,16.5,17,380,Regular Gasoline,Van,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 CARGO CONV AWD,VAN - CARGO,5.3,8,A4,E,25.3,19.3,22.6,12,362,Ethanol (E85),Van,Large >3.5L,4.424778761061947,1601.7699115044247,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 PASSENGER,VAN - PASSENGER,5.3,8,A4,X,18.6,13.9,16.5,17,380,Regular Gasoline,Van,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 PASSENGER,VAN - PASSENGER,5.3,8,A4,E,23.9,18.5,21.5,13,344,Ethanol (E85),Van,Large >3.5L,4.651162790697675,1600.0,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,X,18.3,14.2,16.5,17,380,Regular Gasoline,Van,Large >3.5L,6.0606060606060606,2303.030303030303,8-cyl,Very High >250
CHEVROLET,EXPRESS 1500 PASSENGER AWD,VAN - PASSENGER,5.3,8,A4,E,25.3,19.3,22.6,12,362,Ethanol (E85),Van,Large >3.5L,4.424778761061947,1601.7699115044247,8-cyl,Very High >250
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.1,14.2,18.0,16,414,Regular Gasoline,Van,Large >3.5L,5.555555555555555,2300.0,8-cyl,Very High >250
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,21.9,15.0,18.8,15,432,Regular Gasoline,Van,Large >3.5L,5.319148936170213,2297.872340425532,8-cyl,Very High >250
CHEVROLET,EXPRESS 2500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.0,20.4,25.7,11,411,Ethanol (E85),Van,Large >3.5L,3.8910505836575875,1599.2217898832685,8-cyl,Very High >250
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,4.8,8,A6,X,21.3,14.3,18.2,16,419,Regular Gasoline,Van,Large >3.5L,5.4945054945054945,2302.197802197802,8-cyl,Very High >250
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,X,22.1,15.0,18.9,15,435,Regular Gasoline,Van,Large >3.5L,5.291005291005291,2301.587301587302,8-cyl,Very High >250
CHEVROLET,EXPRESS 3500 PASSENGER,VAN - PASSENGER,6.0,8,A6,E,30.2,20.5,25.8,11,413,Ethanol (E85),Van,Large >3.5L,3.875968992248062,1600.7751937984494,8-cyl,Very High >250
CHEVROLET,IMPALA,FULL-SIZE,2.5,4,AS6,X,11.3,7.5,9.6,29,221,Regular Gasoline,Sedan,Medium 2.0-3.5L,10.416666666666668,2302.0833333333335,4-cyl or less,High 200-250
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.6,8.2,10.6,27,244,Regular Gasoline,Sedan,Large >3.5L,9.433962264150944,2301.88679245283,6-cyl,High 200-250
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,16.7,11.3,14.3,20,229,Ethanol (E85),Sedan,Large >3.5L,6.9930069930069925,1601.3986013986014,6-cyl,High 200-250
CHEVROLET,IMPALA ECO,FULL-SIZE,2.4,4,AS6,X,10.0,7.0,8.7,32,200,Regular Gasoline,Sedan,Medium 2.0-3.5L,11.49425287356322,2298.8505747126437,4-cyl or less,Medium 150-200
CHEVROLET,MALIBU,MID-SIZE,2.0,4,AS6,Z,11.5,7.9,9.9,29,228,Premium Gasoline,Sedan,Small <2.0L,10.1010101010101,2303.030303030303,4-cyl or less,High 200-250
CHEVROLET,MALIBU,MID-SIZE,2.5,4,AS6,X,9.3,6.4,8.0,35,184,Regular Gasoline,Sedan,Medium 2.0-3.5L,12.5,2300.0,4-cyl or less,Medium 150-200
CHEVROLET,ORLANDO,SUV - SMALL,2.4,4,AS6,X,12.2,8.6,10.6,27,244,Regular Gasoline,SUV,Medium 2.0-3.5L,9.433962264150944,2301.88679245283,4-cyl or less,High 200-250
CHEVROLET,ORLANDO,SUV - SMALL,2.4,4,M6,X,11.8,8.3,10.2,28,235,Regular Gasoline,SUV,Medium 2.0-3.5L,9.803921568627452,2303.921568627451,4-cyl or less,High 200-250
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.4,9.9,11.8,24,271,Regular Gasoline,Truck,Large >3.5L,8.47457627118644,2296.610169491525,6-cyl,Very High >250
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,E,18.9,14.2,16.8,17,269,Ethanol (E85),Truck,Large >3.5L,5.9523809523809526,1601.1904761904764,6-cyl,Very High >250
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.6,10.3,12.7,22,292,Regular Gasoline,Truck,Large >3.5L,7.874015748031496,2299.212598425197,8-cyl,Very High >250
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,13.7,16.9,17,270,Ethanol (E85),Truck,Large >3.5L,5.91715976331361,1597.6331360946747,8-cyl,Very High >250
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,16.3,11.4,14.1,20,324,Premium Gasoline,Truck,Large >3.5L,7.092198581560284,2297.872340425532,8-cyl,Very High >250
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.2,10.6,12.6,22,290,Regular Gasoline,Truck,Large >3.5L,7.936507936507937,2301.5873015873017,6-cyl,Very High >250
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,4.3,6,A6,E,20.0,15.1,17.8,16,285,Ethanol (E85),Truck,Large >3.5L,5.617977528089887,1601.123595505618,6-cyl,Very High >250
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.9,10.6,13.0,22,299,Regular Gasoline,Truck,Large >3.5L,7.6923076923076925,2300.0,8-cyl,Very High >250
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.9,14.2,17.3,16,277,Ethanol (E85),Truck,Large >3.5L,5.780346820809248,1601.1560693641616,8-cyl,Very High >250
CHEVROLET,SILVERADO 4WD,PICKUP TRUCK - STANDARD,6.2,8,A6,Z,16.4,11.7,14.3,20,329,Premium Gasoline,Truck,Large >3.5L,6.9930069930069925,2300.6993006993007,8-cyl,Very High >250
CHEVROLET,SONIC,COMPACT,1.4,4,AS6,X,9.1,6.7,8.0,35,184,Regular Gasoline,Compact,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
CHEVROLET,SONIC,COMPACT,1.4,4,M6,X,8.5,6.2,7.5,38,173,Regular Gasoline,Compact,Small <2.0L,13.333333333333334,2306.6666666666665,4-cyl or less,Medium 150-200
CHEVROLET,SONIC,COMPACT,1.8,4,AS6,X,9.6,6.6,8.3,34,191,Regular Gasoline,Compact,Small <2.0L,12.048192771084336,2301.204819277108,4-cyl or less,Medium 150-200
CHEVROLET,SONIC,COMPACT,1.8,4,M5,X,8.9,6.7,7.9,36,182,Regular Gasoline,Compact,Small <2.0L,12.658227848101266,2303.7974683544303,4-cyl or less,Medium 150-200
CHEVROLET,SONIC RS,COMPACT,1.4,4,AS6,X,9.4,7.0,8.3,34,191,Regular Gasoline,Compact,Small <2.0L,12.048192771084336,2301.204819277108,4-cyl or less,Medium 150-200
CHEVROLET,SONIC RS,COMPACT,1.4,4,M6,X,8.8,7.0,8.0,35,184,Regular Gasoline,Compact,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,AS6,X,9.1,6.7,8.0,35,184,Regular Gasoline,Sedan,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5,MID-SIZE,1.4,4,M6,X,8.5,6.2,7.5,38,172,Regular Gasoline,Sedan,Small <2.0L,13.333333333333334,2293.3333333333335,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,AS6,X,9.6,6.6,8.3,34,191,Regular Gasoline,Sedan,Small <2.0L,12.048192771084336,2301.204819277108,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5,MID-SIZE,1.8,4,M5,X,8.9,6.7,7.9,36,182,Regular Gasoline,Sedan,Small <2.0L,12.658227848101266,2303.7974683544303,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,AS6,X,9.4,7.0,8.3,34,191,Regular Gasoline,Sedan,Small <2.0L,12.048192771084336,2301.204819277108,4-cyl or less,Medium 150-200
CHEVROLET,SONIC 5 RS,MID-SIZE,1.4,4,M6,X,8.8,7.0,8.0,35,184,Regular Gasoline,Sedan,Small <2.0L,12.5,2300.0,4-cyl or less,Medium 150-200
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,AV,X,7.7,6.0,6.9,41,159,Regular Gasoline,Compact,Small <2.0L,14.492753623188404,2304.347826086956,4-cyl or less,Medium 150-200
CHEVROLET,SPARK,SUBCOMPACT,1.2,4,M5,X,7.6,6.0,6.9,41,159,Regular Gasoline,Compact,Small <2.0L,14.492753623188404,2304.347826086956,4-cyl or less,Medium 150-200
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,20,317,Regular Gasoline,SUV,Large >3.5L,7.246376811594202,2297.101449275362,8-cyl,Very High >250
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,21.5,14.6,18.4,15,294,Ethanol (E85),SUV,Large >3.5L,5.434782608695652,1597.826086956522,8-cyl,Very High >250
CHEVROLET,SUBURBAN 4WD,SUV - STANDARD,5.3,8,A6,X,16.0,11.1,13.8,20,317,Regular Gasoline,SUV,Large >3.5L,7.246376811594202,2297.101449275362,8-cyl,Very High >250
